id,price_aprox_usd
2277356,136000.0
2277357,136000.0
2277359,104194.055556
2277362,71666.6666667
2277364,142720.0
2277369,59000.0
2277371,101368.6125
2277378,81750.0
2277381,354000.0
2277415,68000.0
2277421,70000.0
2277422,67000.0
2277425,151833.333333
2277427,130000.0
2277428,132500.0
2277429,132500.0
2277451,147555.685
2277526,90000.0
2277529,633000.0
2277531,85000.0
2277547,110000.0
2277592,150000.0
2277617,79500.0
2277618,135000.0
2277632,92500.0
2277633,127333.333333
2277636,145000.0
2277638,145000.0
2277646,153730.0
2277661,93194.3333333
2277674,67000.0
2277690,105000.0
2277702,340000.0
2277716,230000.0
2277717,95955.5857143
2277718,160000.0
2277720,300000.0
2277734,74500.0
2277761,77518.245
2277771,538571.428571
2277776,73500.0
2277788,210000.0
2277796,88455.2
2277797,75000.0
2277798,92000.0
2277819,135225.27
2277820,135225.27
2277821,134000.0
2277822,120000.0
2277830,650000.0
2277865,50571.4285714
2277866,95000.0
2277867,46777.7777778
2277870,81650.0
2277895,453435.0
2277900,453435.0
2277903,160000.0
2277904,72000.0
2277905,72000.0
2277926,45000.0
2277940,1700000.0
2277944,110000.0
2277945,100000.0
2277946,240000.0
2278005,125000.0
2278008,120000.0
2278009,105000.0
2278014,155000.0
2278018,290000.0
2278020,185000.0
2278022,350000.0
2278023,207222.222222
2278026,187500.0
2278028,215000.0
2278030,215000.0
2278031,132000.0
2278034,178000.0
2278036,92000.0
2278046,140000.0
2278073,75000.0
2278076,277200.0
2278113,190000.0
2278115,217776.190476
2278116,160000.0
2278117,142875.0
2278118,88779.0
2278119,137900.0
2278120,139900.0
2278121,176500.0
2278122,147662.632857
2278123,135000.0
2278126,230000.0
2278127,118000.0
2278129,152396.0
2278130,120000.0
2278137,112250.0
2278138,116226.5943
2278139,131666.666667
2278151,280000.0
2278153,270000.0
2278159,160000.0
2278196,1200000.0
2278199,153713.333333
2278285,357000.0
2278291,173625.0
2278298,169900.0
2278301,309000.0
2278303,56200.0
2278309,83750.0
2278310,523500.0
2278320,88666.6666667
2278324,475000.0
2278326,290000.0
2278328,320000.0
2278335,104194.055556
2278336,132000.0
2278356,230000.0
2278443,96250.0
2278457,152000.0
2278460,130000.0
2278461,160000.0
2278464,490000.0
2278743,225000.0
2279041,106930.936818
2279042,360000.0
2279068,160000.0
2279070,87759.124
2279072,155500.0
2279073,151800.0
2279074,55000.0
2279075,146000.0
2279082,90000.0
2279090,271500.0
2279092,285000.0
2279101,176300.0
2279102,155000.0
2279110,542620.0
2279113,89500.0
2279114,80000.0
2279116,120482.2
2279119,947386.175
2279120,165400.0
2279121,170000.0
2279124,376118.7
2279126,270000.0
2279127,148229.381
2279129,120166.666667
2279130,109568.0
2279131,109568.0
2279132,143836.415
2279135,75725.0
2279160,70000.0
2279162,123690.0
2279165,132000.0
2279168,485000.0
2279170,75000.0
2279171,194900.0
2279174,101368.6125
2279175,110000.0
2279176,160000.0
2279178,110000.0
2279179,364000.0
2279183,250000.0
2279185,133987.933333
2279188,188962.6
2279190,75000.0
2279191,130000.0
2279193,110000.0
2279196,170333.333333
2279223,120000.0
2279231,130000.0
2279241,240000.0
2279242,197857.142857
2279243,60000.0
2279250,440000.0
2279269,145000.0
2279274,82000.0
2279279,141500.0
2279281,199000.0
2279284,65849.6796667
2279288,61666.6666667
2279317,106000.0
2279318,73000.0
2279324,72000.0
2279330,85000.0
2279331,196500.0
2279333,130000.0
2279339,75000.0
2279349,88878.8
2279353,70333.3333333
2279355,111333.333333
2279356,140000.0
2279367,530000.0
2279375,46271.6633333
2279376,91631.7415385
2279377,161472.727273
2279379,55000.0
2279382,135000.0
2279384,62800.0
2279385,300000.0
2279392,229500.0
2279398,241000.0
2279406,76600.0
2279415,97330.4473684
2279417,87000.0
2279419,90000.0
2279420,75000.0
2279434,275000.0
2279438,388266.666667
2279440,570000.0
2279442,130976.666667
2279453,70000.0
2279454,95000.0
2279457,270000.0
2279461,190000.0
2279462,135000.0
2279465,238000.0
2279494,118050.0
2279495,180000.0
2279496,80000.0
2279501,130000.0
2279502,130000.0
2279504,180000.0
2279520,68600.0
2279524,151800.0
2279526,185000.0
2279527,160800.0
2279528,164514.285714
2279529,117777.777778
2279530,120830.0
2279531,107500.0
2279532,100000.0
2279534,74000.0
2279535,117777.777778
2279536,100000.0
2279541,350000.0
2279558,159000.0
2279559,228000.0
2279560,135000.0
2279563,85000.0
2279578,135000.0
2279596,485000.0
2279610,140000.0
2279611,153000.0
2279612,68000.0
2279613,107000.0
2279614,65000.0
2279619,212000.0
2279622,140000.0
2279623,124843.59
2279627,678871.428571
2279636,108000.0
2279639,328600.0
2279645,105000.0
2279647,120000.0
2279654,82666.6666667
2279655,47000.0
2279656,50571.4285714
2279657,176811.4
2279687,80700.0
2279707,145000.0
2279709,180000.0
2279713,129082.937059
2279714,112258.333333
2279719,114750.0
2279720,129082.937059
2279721,144622.142857
2279724,124150.0
2279726,144622.142857
2279731,262200.0
2279733,270000.0
2279734,199500.0
2279742,395000.0
2279745,190000.0
2279746,180000.0
2279747,395000.0
2279748,120000.0
2279750,156666.666667
2279802,129082.937059
2279809,385000.0
2279812,50250.0
2279819,200000.0
2279825,109000.0
2279831,67000.0
2279833,290000.0
2279835,130000.0
2279850,76000.0
2279863,460000.0
2279864,101860.0
2279866,190000.0
2279868,220000.0
2279870,78750.0434783
2279872,78750.0434783
2279873,78750.0434783
2279874,65000.0
2279882,107430.215385
2279889,48000.0
2279892,83000.0
2279893,213000.0
2279895,117777.777778
2279896,117777.777778
2279897,154000.0
2279898,117777.777778
2279899,130000.0
2279902,88165.0
2279903,124843.59
2279905,72000.0
2279908,83000.4695455
2279909,30948.91
2279910,215000.0
2279936,200000.0
2279937,150000.0
2279939,178500.0
2279943,201040.0
2279944,172600.0
2279945,199000.0
2279959,97182.952381
2279961,55000.0
2279968,168000.0
2279973,65000.0
2279979,250000.0
2279980,56000.0
2279985,69500.0
2279987,130000.0
2279998,115200.0
2279999,145000.0
2280003,148788.1655
2280021,50900.0
2280034,34862.28
2280042,400000.0
2280044,47833.3333333
2280047,45547.45
2280048,380000.0
2280050,73833.3333333
2280057,345000.0
2280065,185000.0
2280067,250000.0
2280127,93000.0
2280134,390000.0
2280138,145000.0
2280144,90000.0
2280147,310500.0
2280148,59408.013
2280149,207222.222222
2280151,179000.0
2280152,120000.0
2280155,100000.0
2280156,169000.0
2280169,120000.0
2280170,313400.0
2280172,129000.0
2280176,110000.0
2280180,110000.0
2280182,160000.0
2280183,70000.0
2280184,70333.3333333
2280185,68000.0
2280186,127554.285714
2280192,103333.333333
2280204,111399.825
2280208,155000.0
2280212,130000.0
2280213,140000.0
2280225,266250.0
2280227,86666.6666667
2280238,93333.3333333
2280239,50250.0
2280244,125000.0
2280249,110000.0
2280250,50250.0
2280251,130000.0
2280252,160000.0
2280254,173000.0
2280255,350000.0
2280256,122000.0
2280257,250000.0
2280260,88455.2
2280261,125000.0
2280262,94000.0
2280263,139680.0
2280264,150000.0
2280268,200000.0
2280270,170000.0
2280271,150000.0
2280289,68000.0
2280290,68000.0
2280295,50000.0
2280302,111000.0
2280310,280000.0
2280314,163000.0
2280315,160000.0
2280317,204000.0
2280319,68142.0
2280337,677400.0
2280342,104194.055556
2280348,74000.0
2280351,60500.0
2280352,150000.0
2280354,66700.0
2280365,150000.0
2280366,108531.683077
2280367,136815.7
2280368,85000.0
2280370,64680.45
2280371,220000.0
2280373,250000.0
2280374,75000.0
2280375,150500.0
2280380,96000.0
2280381,122500.0
2280382,164800.0
2280383,150000.0
2280384,111666.666667
2280385,140000.0
2280386,180000.0
2280387,249000.0
2280388,70333.3333333
2280398,123200.0
2280403,106694.5225
2280407,349000.0
2280418,69000.0
2280423,533150.0
2280427,85000.0
2280435,106694.5225
2280444,95000.0
2280446,120000.0
2280447,445000.0
2280448,197857.142857
2280449,120000.0
2280451,107500.0
2280453,170000.0
2280456,78125.0
2280462,125000.0
2280463,170000.0
2280465,105000.0
2280466,100000.0
2280474,73825.1025
2280476,285304.183
2280485,70333.3333333
2280486,165000.0
2280488,148600.0
2280489,320000.0
2280493,198000.0
2280502,120000.0
2280503,285000.0
2280504,273714.285714
2280505,234000.0
2280509,62270.0733333
2280510,92500.0
2280511,135000.0
2280519,145985.4
2280520,56000.0
2280522,142875.0
2280523,62000.0
2280524,157650.0
2280533,60500.0
2280534,60500.0
2280535,120333.333333
2280648,251000.0
2280649,217000.0
2280650,250000.0
2280654,360000.0
2280655,470000.0
2280671,117600.0
2280672,70000.0
2280676,143783.333333
2280695,447000.0
2280705,229500.0
2280732,136452.142857
2280733,115000.0
2280734,198100.039
2280739,285000.0
2280740,60333.3333333
2280752,133430.0
2280754,136566.666667
2280757,393300.0
2280759,110000.0
2280761,70750.0
2280762,63000.0
2280763,57166.6666667
2280765,350000.0
2280766,144933.333333
2280778,295000.0
2280779,173625.0
2280781,135000.0
2280782,92175.18
2280783,166306.57
2280784,91094.89
2280785,162452.55
2280786,92175.18
2280787,166306.57
2280788,91094.89
2280789,162452.55
2280790,162452.55
2280791,91094.89
2280792,166306.57
2280793,92175.18
2280794,78037.96
2280795,120291.97
2280796,162919.71
2280797,134072.99
2280798,134072.99
2280799,162919.71
2280800,120291.97
2280801,78037.96
2280802,85302.19
2280803,105810.22
2280804,162919.71
2280805,134072.99
2280806,134072.99
2280807,162919.71
2280808,78037.96
2280809,101385.966
2280810,105810.22
2280811,120291.97
2280812,120291.97
2280813,92543.07
2280814,98379.3106667
2280815,119000.0
2280816,119000.0
2280817,135000.0
2280821,266000.0
2280824,100000.0
2280825,119000.0
2280828,165000.0
2280831,272900.0
2280833,210000.0
2280837,152000.0
2280838,90000.0
2280841,262200.0
2280843,290000.0
2280854,265000.0
2280858,152300.0
2280864,82000.0
2280865,88000.0
2280866,88837.9666667
2280867,295000.0
2280868,124843.59
2280869,195000.0
2280870,195000.0
2280871,238666.666667
2280880,101368.6125
2280892,133333.333333
2281096,69500.0
2281103,160800.0
2281114,93770.0
2281119,160000.0
2281120,85760.0
2281130,102666.666667
2281132,90789.3333333
2281133,99000.0
2281134,99000.0
2281135,70000.0
2281137,133333.333333
2281138,68500.0
2281139,106200.0
2281141,155000.0
2281149,550000.0
2281150,101250.0
2281152,73000.0
2281153,265000.0
2281155,132000.0
2281156,44000.0
2281158,448500.0
2281166,286000.0
2281210,120000.0
2281212,580000.0
2281213,155736.329
2281218,75666.6666667
2281221,176666.666667
2281224,137215.15
2281227,138178.038
2281228,160000.0
2281230,73166.6666667
2281231,170333.333333
2281234,284900.0
2281236,130352.0
2281239,96500.0
2281248,53666.6666667
2281249,155000.0
2281250,240000.0
2281267,120000.0
2281271,140000.0
2281274,65000.0
2281309,91666.6666667
2281324,166333.333333
2281326,450000.0
2281330,71500.0
2281387,120000.0
2281410,85000.0
2281417,280000.0
2281423,675000.0
2281426,146000.0
2281428,198000.0
2281430,145000.0
2281431,120000.0
2281433,135000.0
2281435,95000.0
2281437,95000.0
2281439,93000.0
2281441,155881.42
2281442,1380000.0
2281449,70000.0
2281451,98000.0
2281453,62500.0
2281454,75000.0
2281455,120000.0
2281457,240100.0
2281458,145000.0
2281460,55536.6666667
2281461,50000.0
2281462,140000.0
2281466,64000.0
2281471,65000.0
2281477,107500.0
2281478,130000.0
2281479,90000.0
2281480,108531.683077
2281481,107500.0
2281482,111333.333333
2281483,81493.8525
2281485,117500.0
2281496,68000.0
2281504,1049500.0
2281510,106000.0
2281514,40000.0
2281515,93333.3333333
2281516,70000.0
2281517,115000.0
2281520,120000.0
2281526,200000.0
2281529,229500.0
2281530,50571.4285714
2281531,1380000.0
2281538,80000.0
2281539,68000.0
2281540,101368.6125
2281542,159000.0
2281543,525000.0
2281546,120500.0
2281550,145000.0
2281560,312000.0
2281561,150000.0
2281562,114984.888545
2281619,65000.0
2281620,115333.333333
2281621,200000.0
2281624,177500.0
2281626,115000.0
2281633,84467.1533333
2281634,84467.1533333
2281635,84467.1533333
2281636,84467.1533333
2281637,84467.1533333
2281638,84467.1533333
2281639,84467.1533333
2281641,593326.8
2281642,89500.0
2281644,125000.0
2281653,82000.0
2281657,120000.0
2281660,60833.3333333
2281665,140000.0
2281680,165000.0
2281685,90000.0
2281697,68000.0
2281698,45000.0
2281704,78700.9594857
2281705,64111.1111111
2281714,95000.0
2281716,66500.0
2281725,84467.1533333
2281728,64111.1111111
2281729,220000.0
2281737,106750.0
2281748,65000.0
2281749,65000.0
2281751,380000.0
2281755,64111.1111111
2281758,200000.0
2281759,108500.0
2281762,95000.0
2281763,101916.666667
2281786,110000.0
2281792,185000.0
2281793,91160.4475789
2281794,62500.0
2281807,422970.0
2281810,82000.0
2281811,244000.0
2281812,117600.0
2281815,105280.0
2281821,85000.0
2281826,409490.0
2281827,118000.0
2281828,108447.333333
2281834,85000.0
2281847,71428.5714286
2281899,56083.67
2281901,138500.0
2281903,325000.0
2281904,180000.0
2281905,94000.0
2281906,160500.0
2281907,150000.0
2281918,166900.0
2281924,285000.0
2281941,326000.0
2281942,241000.0
2281947,240000.0
2281948,95955.5857143
2281949,87000.0
2281950,191000.0
2281953,108333.333333
2281958,120000.0
2281964,65000.0
2281965,177000.0
2281968,193000.0
2281977,82000.0
2281978,145000.0
2281980,297800.0
2281989,156833.333333
2281996,125061.724
2282001,185000.0
2282004,170000.0
2282011,95000.0
2282013,130000.0
2282039,85173.6842105
2282040,379000.0
2282041,127800.0
2282050,75000.0
2282051,164025.0
2282052,95000.0
2282053,123500.0
2282055,50000.0
2282056,135000.0
2282057,88500.0
2282060,58750.0
2282065,200000.0
2282066,110000.0
2282067,151833.333333
2282071,110000.0
2282072,94000.0
2282077,85000.0
2282078,222000.0
2282079,140000.0
2282082,68000.0
2282083,135000.0
2282088,90000.0
2282092,192700.0
2282094,78333.3333333
2282095,210000.0
2282108,46271.6633333
2282114,46271.6633333
2282115,105000.0
2282118,279000.0
2282122,250000.0
2282126,79000.0
2282137,250000.0
2282138,230000.0
2282141,232000.0
2282142,150500.0
2282143,133000.0
2282144,243500.0
2282145,115000.0
2282146,102000.0
2282148,126666.666667
2282154,70750.0
2282168,135000.0
2282172,74000.0
2282181,139950.0
2282182,320000.0
2282183,221250.0
2282184,300000.0
2282191,132000.0
2282193,53000.0
2282196,89980.0
2282197,89980.0
2282198,185700.0
2282199,88000.0
2282202,132142.857143
2282204,130000.0
2282205,53000.0
2282206,106200.0
2282207,53914.9342857
2282217,350000.0
2282218,158500.0
2282219,105000.0
2282220,100000.0
2282229,185000.0
2282230,50571.4285714
2282236,146750.0
2282238,102000.0
2282239,102000.0
2282240,163300.0
2282241,165600.0
2282242,146750.0
2282243,102000.0
2282248,102000.0
2282249,163300.0
2282250,165600.0
2282251,152000.0
2282259,47000.0
2282260,46271.6633333
2282291,94000.0
2282293,182919.708
2282294,128333.333333
2282295,180000.0
2282296,110000.0
2282297,172500.0
2282314,280000.0
2282322,90400.0
2282324,160000.0
2282327,265000.0
2282329,84333.3333333
2282334,1200000.0
2282347,221733.333333
2282348,120000.0
2282350,91666.6666667
2282356,1280000.0
2282359,86557.99
2282360,249000.0
2282365,84666.6666667
2282367,230000.0
2282368,230000.0
2282369,109800.0
2282370,112200.0
2282375,189000.0
2282376,189000.0
2282377,142500.0
2282378,115400.0
2282379,105000.0
2282380,114043.495556
2282385,140000.0
2282390,103700.0
2282391,85000.0
2282394,140069.555556
2282398,280000.0
2282399,107500.0
2282406,295000.0
2282408,185000.0
2282412,120000.0
2282413,54450.0
2282415,179816.0
2282416,78750.0434783
2282417,130000.0
2282418,415500.0
2282422,93020.0
2282424,55000.0
2282426,86508.8116667
2282428,78750.0434783
2282429,78750.0434783
2282430,78750.0434783
2282431,78750.0434783
2282432,78750.0434783
2282433,78750.0434783
2282434,43437.625
2282435,78750.0434783
2282436,78750.0434783
2282437,78750.0434783
2282438,43437.625
2282439,43437.625
2282440,78750.0434783
2282441,78750.0434783
2282442,44821.5714286
2282443,44821.5714286
2282444,78750.0434783
2282445,78750.0434783
2282446,78750.0434783
2282447,78750.0434783
2282448,43437.625
2282449,44821.5714286
2282450,78750.0434783
2282451,78750.0434783
2282452,78750.0434783
2282453,78750.0434783
2282454,43437.625
2282455,43437.625
2282456,78750.0434783
2282457,78750.0434783
2282458,78750.0434783
2282459,78750.0434783
2282460,43437.625
2282461,43437.625
2282462,78750.0434783
2282463,78750.0434783
2282464,78750.0434783
2282465,78750.0434783
2282466,44821.5714286
2282467,44821.5714286
2282469,78750.0434783
2282473,63000.0
2282474,80000.0
2282475,275000.0
2282481,81111.1111111
2282482,90000.0
2282483,135000.0
2282484,238000.0
2282487,105000.0
2282489,132990.0
2282498,250000.0
2282501,216026.424
2282506,132142.857143
2282507,189800.0
2282508,55000.0
2282509,109333.333333
2282513,99500.0
2282518,213900.0
2282521,240000.0
2282523,230000.0
2282543,106437.956
2282544,132250.0
2282546,220000.0
2282547,112000.0
2282548,474000.0
2282549,260000.0
2282550,354000.0
2282551,220000.0
2282560,92000.0
2282563,300000.0
2282564,357470.0
2282568,130000.0
2282573,270000.0
2282574,149285.714286
2282576,420000.0
2282581,99000.0
2282583,160283.333333
2282584,108333.333333
2282585,273900.0
2282592,242333.333333
2282619,90000.0
2282620,60333.3333333
2282621,180000.0
2282622,71666.6666667
2282624,138000.0
2282626,95000.0
2282627,170000.0
2282636,155000.0
2282637,68142.0
2282640,230000.0
2282643,290000.0
2282647,1027053.95
2282648,290000.0
2282650,207222.222222
2282651,160000.0
2282652,131500.0
2282655,300000.0
2282656,430000.0
2282658,120000.0
2282661,138250.0
2282662,312110.0
2282671,120333.333333
2282676,304611.497
2282687,397000.0
2282705,79508.4646667
2282708,138250.0
2282710,170000.0
2282711,73750.0
2282712,1167600.0
2282717,740000.0
2282722,218660.0
2282729,68000.0
2282736,103750.0
2282737,245000.0
2282738,225850.0
2282740,152560.0
2282745,195000.0
2282746,390000.0
2282752,126666.666667
2282754,250000.0
2282755,83163.62
2282758,220000.0
2282759,117000.0
2282760,96950.364
2282763,140000.0
2282766,170000.0
2282768,260000.0
2282771,133571.428571
2282777,94166.6666667
2282778,94200.0
2282779,93000.0
2282791,128100.0
2282792,280000.0
2282794,95000.0
2282802,102400.0
2282803,160800.0
2282812,107000.0
2282814,140000.0
2282820,117500.0
2282827,117777.777778
2282829,65000.0
2282833,189000.0
2282834,135000.0
2282840,120000.0
2282841,167000.0
2282842,220000.0
2282843,100000.0
2282844,110000.0
2282845,92500.0
2282848,110000.0
2282850,140000.0
2282851,70750.0
2282852,75000.0
2282853,130000.0
2282854,82200.0
2282864,149562.5
2282865,114043.495556
2282866,177924.217391
2282867,110000.0
2282873,310000.0
2282882,90000.0
2282883,122500.0
2282886,170333.333333
2282887,71312.5
2282888,60833.3333333
2282889,60833.3333333
2282895,95000.0
2282897,114800.0
2282898,329000.0
2282899,55000.0
2282911,114800.0
2282916,590000.0
2282919,275000.0
2282923,150500.0
2282926,296333.333333
2282938,130200.0
2282946,100000.0
2282947,85000.0
2282949,88666.6666667
2282950,130000.0
2282951,75000.0
2282957,90000.0
2282958,57500.0
2282963,80000.0
2282964,85764.2335
2282972,315000.0
2282973,160000.0
2282975,111166.666667
2282982,108333.333333
2282984,150000.0
2282985,150000.0
2282986,150000.0
2282987,150000.0
2282989,232000.0
2282991,350000.0
2282994,157580.0
2282995,278000.0
2282998,300000.0
2283000,47000.0
2283002,200000.0
2283003,200000.0
2283005,97000.0
2283008,235000.0
2283010,110500.0
2283011,81800.0
2283013,215000.0
2283016,140000.0
2283017,75000.0
2283018,160000.0
2283023,705769.285714
2283031,89030.0
2283032,200000.0
2283034,80000.0
2283039,116542.6425
2283041,68000.0
2283043,133500.0
2283045,90000.0
2283048,187500.0
2283049,185000.0
2283050,243400.0
2283052,125000.0
2283054,107500.0
2283059,294000.0
2283066,40000.0
2283069,296000.0
2283076,98800.0
2283079,420000.0
2283102,290000.0
2283105,950000.0
2283106,110000.0
2283107,121512.5
2283108,133000.0
2283109,127800.0
2283110,133000.0
2283116,130000.0
2283117,68000.0
2283121,118000.0
2283122,125000.0
2283127,140000.0
2283130,45000.0
2283133,238666.666667
2283136,78700.0
2283150,144933.333333
2283160,105000.0
2283162,155125.0
2283165,155700.0
2283166,148000.0
2283172,143666.666667
2283183,68142.0
2283184,68142.0
2283185,68142.0
2283186,81373.3333333
2283187,85000.0
2283188,81373.3333333
2283190,95000.0
2283195,109000.0
2283223,299000.0
2283232,412400.0
2283237,71897.81
2283238,75000.0
2283239,120000.0
2283240,100000.0
2283241,80000.0
2283242,73000.0
2283243,97000.0
2283259,70000.0
2283275,100000.0
2283276,48008.28
2283282,183280.0
2283286,140000.0
2283287,45000.0
2283300,207222.222222
2283303,62270.0733333
2283304,95955.5857143
2283306,126666.666667
2283308,95955.5857143
2283309,156666.666667
2283315,160000.0
2283316,43667.885
2283317,156400.0
2283326,130000.0
2283327,88333.3333333
2283329,120000.0
2283331,142400.0
2283340,81111.1111111
2283341,81111.1111111
2283364,220000.0
2283374,38618.8106667
2283375,134641.7
2283376,68394.16
2283377,68394.16
2283378,68394.16
2283379,68394.16
2283380,350000.0
2283381,68000.0
2283382,98000.0
2283385,118333.333333
2283386,151000.0
2283387,169000.0
2283391,65000.0
2283392,79000.0
2283393,79000.0
2283394,538571.428571
2283395,62270.0733333
2283398,124120.284615
2283399,114800.0
2283400,100000.0
2283401,130000.0
2283402,118000.0
2283404,330000.0
2283406,90000.0
2283411,129849.2
2283413,126700.0
2283425,138250.0
2283431,200000.0
2283436,56333.3333333
2283447,65000.0
2283449,29197.08
2283451,29197.08
2283459,118500.0
2283464,130000.0
2283465,142900.0
2283472,117500.0
2283479,135000.0
2283482,56250.0
2283483,228500.0
2283487,55000.0
2283488,100000.0
2283489,245000.0
2283490,140000.0
2283493,126666.666667
2283494,50500.0
2283495,65000.0
2283496,108333.333333
2283497,120000.0
2283498,126666.666667
2283501,120000.0
2283502,93333.3333333
2283503,78000.0
2283504,52779.12275
2283505,93000.0
2283507,117777.777778
2283508,140000.0
2283510,120000.0
2283512,120000.0
2283513,68000.0
2283514,98000.0
2283516,130000.0
2283517,117500.0
2283518,127333.333333
2283519,151800.0
2283522,105500.0
2283523,162493.998
2283525,189490.0
2283526,61559.124
2283532,123500.0
2283533,380000.0
2283535,85173.6842105
2283538,76785.7142857
2283539,86000.0
2283540,297000.0
2283541,400000.0
2283550,94374.5033333
2283551,98700.0
2283553,81200.0
2283566,126666.666667
2283570,105714.285714
2283571,85000.0
2283574,150000.0
2283575,216000.0
2283577,57166.6666667
2283584,132500.0
2283598,210000.0
2283600,76785.7142857
2283601,77000.0
2283602,160000.0
2283605,100000.0
2283611,122000.0
2283614,230000.0
2283617,239000.0
2283620,117777.777778
2283621,100000.0
2283623,125000.0
2283624,205500.0
2283625,65000.0
2283626,88428.3697333
2283627,117777.777778
2283628,102666.666667
2283629,220000.0
2283630,150000.0
2283631,185000.0
2283632,81111.1111111
2283633,70750.0
2283634,41666.6666667
2283635,70333.3333333
2283636,77518.245
2283637,70000.0
2283638,70000.0
2283640,260000.0
2283644,85466.2
2283645,145000.0
2283647,245000.0
2283652,150000.0
2283653,182000.0
2283654,160800.0
2283656,77000.0
2283667,150000.0
2283669,115000.0
2283677,120000.0
2283678,50302.1488889
2283679,194000.0
2283688,50250.0
2283689,205500.0
2283693,103300.0
2283697,130000.0
2283699,125000.0
2283701,518000.0
2283705,226700.0
2283706,80000.0
2283708,199500.0
2283723,151500.0
2283735,63967.7372
2283739,107500.0
2283740,150000.0
2283745,160000.0
2283746,130000.0
2283749,365714.285714
2283755,151800.0
2283759,154800.0
2283762,120000.0
2283766,90000.0
2283767,83500.0
2283768,127554.285714
2283769,230000.0
2283770,95000.0
2283771,89000.0
2283774,160000.0
2283775,220000.0
2283776,81900.0
2283780,111236.4
2283781,102083.333333
2283782,180000.0
2283785,123660.0
2283786,436666.666667
2283787,166333.333333
2283789,589000.0
2283792,229500.0
2283793,110000.0
2283798,215333.333333
2283799,89500.0
2283801,68000.0
2283803,82000.0
2283806,170050.078
2283807,220000.0
2283809,88000.0
2283810,220000.0
2283811,68000.0
2283812,110666.666667
2283813,95000.0
2283816,228500.0
2283818,100000.0
2283819,70250.0
2283820,168000.0
2283822,75000.0
2283826,251666.666667
2283831,84363.865
2283832,315000.0
2283833,295000.0
2283835,89000.0
2283836,85000.0
2283838,149125.0
2283839,300000.0
2283840,73125.0
2283841,105000.0
2283844,107000.0
2283846,95000.0
2283847,85000.0
2283849,125000.0
2283850,172000.0
2283853,118000.0
2283854,50670.0
2283855,75900.0
2283856,111000.0
2283857,225000.0
2283860,50000.0
2283862,333500.0
2283863,235000.0
2283864,125000.0
2283866,130000.0
2283871,270000.0
2283873,348000.0
2283874,168500.0
2283875,135000.0
2283877,108000.0
2283878,130000.0
2283880,110000.0
2283881,280000.0
2283883,50000.0
2283884,81800.0
2283885,61666.6666667
2283886,60000.0
2283887,59000.0
2283889,46357.664
2283890,140000.0
2283891,209000.0
2283893,55000.0
2283894,229300.0
2283895,68000.0
2283904,84020.0
2283926,200000.0
2283932,126770.0
2283933,150000.0
2283936,115000.0
2283938,92400.0
2283939,315000.0
2283941,65000.0
2283945,81800.0
2283946,88000.0
2283947,105000.0
2283954,70333.3333333
2283957,279712.994
2283961,170000.0
2283962,70000.0
2283964,100000.0
2283966,123000.0
2283969,84666.6666667
2283983,115333.333333
2283988,78333.3333333
2283989,75000.0
2283994,533990.0
2283995,264000.0
2284018,110000.0
2284020,82666.6666667
2284021,101368.6125
2284023,115000.0
2284025,55000.0
2284026,45000.0
2284027,104900.0
2284028,191666.666667
2284035,75000.0
2284036,130000.0
2284038,195000.0
2284041,77833.3333333
2284047,138250.0
2284049,61559.124
2284050,78000.0
2284056,85000.0
2284057,49563.25
2284058,75000.0
2284063,128000.0
2284069,74500.0
2284070,75000.0
2284076,138800.0
2284077,95000.0
2284078,168000.0
2284079,115581.428571
2284080,392400.0
2284081,155000.0
2284082,183000.0
2284083,127479.8
2284091,600000.0
2284095,130000.0
2284097,115000.0
2284098,350000.0
2284102,99900.0
2284108,155150.0
2284109,68142.0
2284115,198466.666667
2284117,600000.0
2284125,185266.666667
2284129,407500.0
2284150,155000.0
2284152,82666.6666667
2284156,144166.666667
2284161,750000.0
2284163,222500.0
2284167,141000.0
2284170,370000.0
2284171,193333.333333
2284173,155000.0
2284175,393300.0
2284176,70000.0
2284179,51031.0225
2284181,60000.0
2284182,98800.0
2284184,152500.0
2284185,101833.333333
2284187,207222.222222
2284190,85756.6666667
2284191,165750.0
2284192,236260.0
2284193,177000.0
2284194,137333.333333
2284195,367000.0
2284196,135000.0
2284197,118000.0
2284198,138250.0
2284199,156850.0
2284201,55000.0
2284202,300000.0
2284203,132500.0
2284204,195000.0
2284205,145000.0
2284206,130000.0
2284207,146800.0
2284211,111000.0
2284212,178700.0
2284213,141750.0
2284215,246500.0
2284216,200807.394
2284217,95750.0
2284220,213900.0
2284227,230000.0
2284231,113428.571429
2284242,170000.0
2284248,105000.0
2284249,75000.0
2284250,85000.0
2284254,470000.0
2284255,83266.6666667
2284256,164200.0
2284257,146000.0
2284259,110000.0
2284267,117200.0
2284275,180000.0
2284281,250000.0
2284282,50500.0
2284284,150000.0
2284285,160000.0
2284286,300000.0
2284288,70000.0
2284293,140000.0
2284306,53666.6666667
2284307,165000.0
2284317,99600.0
2284330,144200.0
2284334,213000.0
2284335,268000.0
2284338,561100.0
2284339,92263.5175
2284340,686800.0
2284345,196000.0
2284346,282840.0
2284364,108900.0
2284366,420000.0
2284376,228500.0
2284408,126187.5
2284410,152000.0
2284415,85000.0
2284416,96000.0
2284419,269600.0
2284420,420000.0
2284447,73115.284
2284448,130000.0
2284459,122000.0
2284463,275000.0
