id,price_aprox_usd
2277592,175000.0
2277617,80640.0
2277618,138326.048
2277632,113300.0
2277633,147500.0
2277636,146166.666667
2277638,184500.0
2277646,183990.0
2277661,92700.0
2277674,73818.575
2277690,97100.849
2277702,318500.0
2277716,201500.0
2277717,68000.0
2277718,138700.0
2277720,244000.0
2277734,147800.0
2277761,102971.532
2277771,88759.124
2277776,77410.342
2277788,190400.0
2277796,85000.0
2277797,70800.0
2277798,99100.0
2277819,149100.608
2277820,90670.854
2277821,158800.0
2277822,116500.0
2277830,563975.0
2277865,45900.0
2277866,94500.0
2277867,47900.0
2277870,67874.459
2277895,289861.0
2277900,289861.0
2277903,179000.0
2277904,75800.0
2277905,75800.0
2277926,133000.0
2277940,1328000.0
2277944,97200.0
2277945,107919.708
2277946,225200.0
2278005,131500.0
2278008,109000.0
2278009,110500.0
2278014,138519.726
2278018,274000.0
2278020,180800.0
2278022,345500.0
2278023,234500.0
2278026,205000.0
2278028,217000.0
2278030,217000.0
2278031,123500.0
2278034,167000.0
2278036,124600.0
2278046,249000.0
2278073,73578.3333333
2278076,262290.0
2278113,196000.0
2278115,378000.0
2278116,171400.0
2278117,104319.708
2278118,86775.8
2278119,133720.0
2278120,139900.0
2278121,186000.0
2278122,175000.0
2278123,137000.0
2278126,241000.0
2278127,117700.0
2278129,102200.0
2278130,124750.0
2278137,125000.0
2278138,129200.0
2278139,130500.0
2278151,259000.0
2278153,216500.0
2278159,124700.0
2278196,1099000.0
2278199,142700.0
2278285,157500.0
2278291,181800.0
2278298,226960.0
2278301,287375.209
2278303,55000.0
2278309,88781.401
2278310,677500.0
2278320,92142.0
2278324,496000.0
2278326,262300.0
2278328,317000.0
2278335,103100.0
2278336,127100.0
2278356,201655.201
2278443,100000.0
2278457,226900.0
2278460,132000.0
2278461,230500.0
2278464,661000.0
2278743,177300.0
2279041,96332.0
2279042,1134564.236
2279068,301200.0
2279070,89800.0
2279072,139400.0
2279073,204000.0
2279074,138500.0
2279075,130300.0
2279082,88200.0
2279090,299400.0
2279092,213000.0
2279101,156150.0
2279102,191500.0
2279110,846000.0
2279113,104800.0
2279114,127950.0
2279116,77680.876
2279119,495000.0
2279120,211021.112
2279121,158782.8
2279124,296200.0
2279126,197200.0
2279127,188908.374
2279129,124300.0
2279130,112810.0
2279131,112810.0
2279132,119315.0
2279135,85900.0
2279160,66300.0
2279162,129800.0
2279165,132900.0
2279168,546500.0
2279170,73578.3333333
2279171,216000.0
2279174,122500.0
2279175,94887.258
2279176,296600.0
2279178,114500.0
2279179,301100.0
2279183,254725.0
2279185,169962.286857
2279188,94591.241
2279190,73578.3333333
2279191,150000.0
2279193,142000.0
2279196,168280.0
2279223,137500.45
2279231,117900.0
2279241,230000.0
2279242,190500.0
2279243,60600.0
2279250,430000.0
2279269,146166.666667
2279274,77300.0
2279279,175800.0
2279281,188500.0
2279284,143000.0
2279288,64500.0
2279317,96200.0
2279318,89900.0
2279324,65860.0
2279330,83000.0
2279331,258400.0
2279333,116800.0
2279339,87652.495
2279349,88965.7
2279353,75200.0
2279355,112000.0
2279356,149000.0
2279367,503390.0
2279375,58583.582
2279376,70731.239
2279377,157838.0
2279379,59291.6657143
2279382,110898.5
2279384,60500.0
2279385,240900.0
2279392,257200.0
2279398,204825.4875
2279406,81200.0
2279415,76500.0
2279417,84100.0
2279419,108200.0
2279420,73391.0
2279434,201300.0
2279438,404530.0
2279440,611000.0
2279442,124618.0
2279453,68500.0
2279454,127000.0
2279457,258400.0
2279461,180800.0
2279462,192000.0
2279465,212698.54
2279494,244000.0
2279495,163500.0
2279496,97000.0
2279501,92000.0
2279502,189700.0
2279504,168400.0
2279520,50400.0
2279524,126200.0
2279526,171500.0
2279527,169400.0
2279528,183500.0
2279529,101452.555
2279530,70700.0
2279531,107700.0
2279532,89000.0
2279534,132000.0
2279535,138800.0
2279536,107500.0
2279541,274500.0
2279558,153400.0
2279559,193548.9
2279560,135000.0
2279563,87200.0
2279578,136500.0
2279596,471000.0
2279610,149293.333333
2279611,147740.0
2279612,70300.0
2279613,107500.0
2279614,70300.0
2279619,206763.842857
2279622,115160.0
2279623,152700.0
2279627,68123.3333333
2279636,108400.0
2279639,336702.6
2279645,128500.0
2279647,166500.0
2279654,83700.0
2279655,47000.0
2279656,46900.0
2279657,108800.0
2279687,90230.41
2279707,145000.0
2279709,173000.0
2279713,128991.666667
2279714,108100.0
2279719,96979.8666667
2279720,128991.666667
2279721,146918.333333
2279724,138005.464
2279726,146918.333333
2279731,268900.0
2279733,262000.0
2279734,196400.0
2279742,193500.0
2279745,205800.0
2279746,180500.0
2279747,385500.0
2279748,107200.0
2279750,120000.0
2279802,128991.666667
2279809,372900.0
2279812,54307.89
2279819,267000.0
2279825,147100.0
2279831,68192.604
2279833,345933.6
2279835,130000.0
2279850,69103.70475
2279863,489000.0
2279864,88176.941
2279866,201000.0
2279868,197220.0
2279870,117750.0
2279872,117750.0
2279873,117750.0
2279874,62450.0
2279882,115991.666667
2279889,47000.0
2279892,79600.0
2279893,271300.0
2279895,130400.0
2279896,98800.0
2279897,173600.0
2279898,96600.0
2279899,139750.0
2279902,121050.0
2279903,152700.0
2279905,75700.0
2279908,85847.763875
2279909,54379.564
2279910,225233.333333
2279936,211000.0
2279937,144000.0
2279939,89100.0
2279943,113800.0
2279944,123200.0
2279945,172300.0
2279959,75315.969
2279961,60300.0
2279968,159800.0
2279973,84400.0
2279979,241698.54
2279980,115604.0
2279985,88150.0
2279987,134300.0
2279998,100600.0
2279999,143500.0
2280003,127000.0
2280021,51600.0
2280034,44231.58
2280042,395000.0
2280044,77322.4
2280047,61618.98
2280048,373500.0
2280050,72525.0
2280057,338000.0
2280065,144894.877
2280067,288000.0
2280127,89248.842
2280134,400000.0
2280138,134500.0
2280144,94500.0
2280147,408300.0
2280148,70063.504
2280149,130500.0
2280151,158366.666667
2280152,212600.0
2280155,118900.0
2280156,169750.0
2280169,122700.0
2280170,256500.0
2280172,114500.0
2280176,81945.085
2280180,90100.0
2280182,150000.0
2280183,72700.0
2280184,67525.0
2280185,70100.0
2280186,109400.0
2280192,83564.806
2280204,108200.0
2280208,153500.0
2280212,125800.0
2280213,136500.0
2280225,302000.0
2280227,85773.12
2280238,99700.0
2280239,73000.0
2280244,101500.0
2280249,110200.0
2280250,53000.0
2280251,135000.0
2280252,184630.4
2280254,131770.246
2280255,285000.0
2280256,115550.0
2280257,199500.0
2280260,78673.177
2280261,114800.0
2280262,111200.0
2280263,115100.0
2280264,153900.0
2280268,188400.0
2280270,181000.0
2280271,161800.0
2280289,314503.65
2280290,86672.922
2280295,51800.0
2280302,121000.0
2280310,256000.0
2280314,148440.0
2280315,160000.0
2280317,197800.0
2280319,70137.0
2280337,261320.0
2280342,106189.8
2280348,89300.0
2280351,62249.1666667
2280352,138700.0
2280354,56354.2166667
2280365,214500.0
2280366,110125.0
2280367,139486.48
2280368,84104.295
2280370,64600.0
2280371,191063.045
2280373,235100.0
2280374,73200.0
2280375,238800.0
2280380,97600.0
2280381,118500.0
2280382,251000.0
2280383,153800.0
2280384,128000.0
2280385,122829.440333
2280386,203000.0
2280387,214300.0
2280388,74000.0
2280398,115500.0
2280403,110092.871429
2280407,374590.0
2280418,110400.0
2280423,321220.0
2280427,82405.768
2280435,110092.871429
2280444,92300.0
2280446,127800.0
2280447,463500.0
2280448,194000.0
2280449,73100.0
2280451,235000.0
2280453,156500.0
2280456,88700.0
2280462,125600.0
2280463,142200.0
2280465,104000.0
2280466,104962.25
2280474,79619.965
2280476,90919.708
2280485,71500.0
2280486,168400.0
2280488,135500.0
2280489,406000.0
2280493,196300.0
2280502,132700.0
2280503,190300.0
2280504,280800.0
2280505,221869.95
2280509,105709.605
2280510,97000.0
2280511,138500.0
2280519,203189.78
2280520,104276.35
2280522,183500.0
2280523,73700.0
2280524,131500.0
2280533,62249.1666667
2280534,62249.1666667
2280535,119200.0
2280648,234000.0
2280649,155338.135
2280650,271500.0
2280654,492000.0
2280655,259200.0
2280671,123942.5
2280672,82050.0
2280676,138710.0
2280695,333500.0
2280705,202916.963333
2280732,93900.0
2280733,126300.0
2280734,178000.0
2280739,245900.0
2280740,67700.0
2280752,138850.0
2280754,155000.0
2280757,253500.0
2280759,142700.0
2280761,69800.0
2280762,63300.0
2280763,54400.0
2280765,289500.0
2280766,214700.0
2280778,281500.0
2280779,173000.0
2280781,129100.0
2280782,92175.18
2280783,166306.57
2280784,91094.89
2280785,162452.55
2280786,92175.18
2280787,166306.57
2280788,91094.89
2280789,162452.55
2280790,162452.55
2280791,91094.89
2280792,166306.57
2280793,92175.18
2280794,78037.96
2280795,120291.97
2280796,162919.71
2280797,134072.99
2280798,134072.99
2280799,162919.71
2280800,120291.97
2280801,78037.96
2280802,77413.814
2280803,98973.176
2280804,162919.71
2280805,134072.99
2280806,134072.99
2280807,162919.71
2280808,78037.96
2280809,99972.5322
2280810,98973.176
2280811,120291.97
2280812,120291.97
2280813,87775.666
2280814,98865.326
2280815,110950.0
2280816,110950.0
2280817,116500.0
2280821,191500.0
2280824,113600.0
2280825,110950.0
2280828,140400.0
2280831,157000.0
2280833,227500.0
2280837,145990.0
2280838,88200.0
2280841,265000.0
2280843,249500.0
2280854,247000.0
2280858,119000.0
2280864,105700.0
2280865,88000.0
2280866,94529.4403333
2280867,295000.0
2280868,159400.0
2280869,195000.0
2280870,189500.0
2280871,374000.0
2280880,130100.0
2280892,172919.708
2281096,83000.0
2281103,158900.0
2281114,106090.1
2281119,211000.0
2281120,78500.0
2281130,135800.0
2281132,93294.1
2281133,95494.1
2281134,97894.1
2281135,70200.0
2281137,119600.0
2281138,63575.0
2281139,142000.0
2281141,255400.0
2281149,603450.0
2281150,135900.0
2281152,110100.0
2281153,238300.0
2281155,177500.0
2281156,84000.0
2281158,190500.0
2281166,263900.0
2281210,148300.0
2281212,541000.0
2281213,210000.0
2281218,67590.0
2281221,165217.3865
2281224,88900.0
2281227,123159.673
2281228,206000.0
2281230,73644.2093333
2281231,169900.0
2281234,296400.0
2281236,136700.0
2281239,113000.0
2281248,49700.0
2281249,161000.0
2281250,209500.0
2281267,124000.0
2281271,149000.0
2281274,71400.0
2281309,78800.0
2281324,155900.0
2281326,499500.0
2281330,86800.0
2281387,139500.0
2281410,103000.0
2281417,241500.0
2281423,621000.0
2281426,165000.0
2281428,196000.0
2281430,115500.0
2281431,105000.0
2281433,130500.0
2281435,97500.0
2281437,99800.0
2281439,87300.0
2281441,113500.0
2281442,992000.0
2281449,80600.0
2281451,77950.0
2281453,56072.653
2281454,79000.0
2281455,120000.0
2281457,183900.0
2281458,150000.0
2281460,50980.0
2281461,50000.0
2281462,149293.333333
2281466,84600.0
2281471,66090.0
2281477,110000.0
2281478,130000.0
2281479,88600.0
2281480,110125.0
2281481,110000.0
2281482,112000.0
2281483,88800.0
2281485,127000.0
2281496,69500.0
2281504,96500.0
2281510,113027.835667
2281514,74500.0
2281515,72900.0
2281516,124458.142
2281517,133000.0
2281520,123500.0
2281526,258500.0
2281529,202916.963333
2281530,58800.0
2281531,1225000.0
2281538,72839.416
2281539,59653.23
2281540,63440.568
2281542,155500.0
2281543,532000.0
2281546,203000.0
2281550,145000.0
2281560,354600.0
2281561,153500.0
2281562,135200.0
2281619,70300.0
2281620,87300.0
2281621,250000.0
2281624,132700.0
2281626,114500.0
2281633,84846.9233651
2281634,84846.9233651
2281635,84846.9233651
2281636,84846.9233651
2281637,84846.9233651
2281638,84846.9233651
2281639,84846.9233651
2281641,306536.5
2281642,108000.0
2281644,117125.0
2281653,68600.0
2281657,120000.0
2281660,79300.0
2281665,152400.0
2281680,147400.0
2281685,85889.8
2281697,40839.416
2281698,180500.0
2281704,75500.0
2281705,58793.603
2281714,96400.0
2281716,56400.0
2281725,84846.9233651
2281728,66750.0
2281729,261365.02
2281737,101419.8
2281748,67500.0
2281749,65000.0
2281751,339500.0
2281755,83750.0
2281758,267000.0
2281759,124600.0
2281762,212550.0
2281763,110083.333333
2281786,143500.0
2281792,188840.0
2281793,74000.0
2281794,66200.0
2281807,713500.0
2281810,82800.0
2281811,214359.0875
2281812,104200.0
2281815,100832.857143
2281821,77400.0
2281826,459000.0
2281827,98700.0
2281828,101995.6
2281834,84000.0
2281847,74500.0
2281899,42718.248
2281901,167200.0
2281903,214100.0
2281904,190800.0
2281905,94000.0
2281906,185500.0
2281907,155000.0
2281918,156191.3
2281924,254500.0
2281941,317900.0
2281942,336900.0
2281947,226900.0
2281948,74800.0
2281949,81000.0
2281950,170000.0
2281953,73800.0
2281958,120000.0
2281964,95400.0
2281965,186500.0
2281968,254372.681
2281977,77900.0
2281978,150500.0
2281980,346400.0
2281989,128865.4
2281996,184800.0
2282001,196300.0
2282004,152000.0
2282011,79037.558
2282013,177100.0
2282039,87500.0
2282040,736500.0
2282041,119300.0
2282050,107400.0
2282051,181800.0
2282052,110500.0
2282053,245000.0
2282055,51500.0
2282056,134200.0
2282057,160800.0
2282060,60000.0
2282065,187000.0
2282066,117000.0
2282067,94000.0
2282071,109736.4
2282072,94000.0
2282077,92300.0
2282078,105000.0
2282079,146000.0
2282082,107500.0
2282083,146100.0
2282088,93900.0
2282092,112000.0
2282094,75100.0
2282095,176300.0
2282108,52039.378
2282114,38927.512
2282115,97500.0
2282118,284700.0
2282122,264000.0
2282126,103470.513
2282137,268000.0
2282138,217300.0
2282141,283000.0
2282142,131500.0
2282143,148000.0
2282144,248100.0
2282145,115000.0
2282146,105800.0
2282148,115327.949
2282154,69000.0
2282168,161400.0
2282172,64688.108
2282181,162500.0
2282182,327000.0
2282183,283000.0
2282184,326500.0
2282191,128400.0
2282193,53820.0
2282196,103920.0
2282197,103920.0
2282198,160050.0
2282199,100500.0
2282202,112300.0
2282204,130300.0
2282205,53820.0
2282206,88483.3333333
2282207,37300.27
2282217,350000.0
2282218,172200.0
2282219,101300.0
2282220,107919.708
2282229,226500.0
2282230,44200.0
2282236,139566.666667
2282238,98800.0
2282239,98800.0
2282240,163300.0
2282241,158540.0
2282242,139566.666667
2282243,98800.0
2282248,98800.0
2282249,163300.0
2282250,158540.0
2282251,148270.0
2282259,76919.708
2282260,79503.65
2282291,96800.0
2282293,474400.0
2282294,128800.0
2282295,183400.0
2282296,143500.0
2282297,115000.0
2282314,276000.0
2282322,98700.0
2282324,175000.0
2282327,259500.0
2282329,76462.5
2282334,1135000.0
2282347,346900.0
2282348,129014.2
2282350,89100.0
2282356,1292000.0
2282359,45099.447
2282360,279000.0
2282365,89200.0
2282367,260000.0
2282368,269500.0
2282369,119900.0
2282370,119100.0
2282375,189700.0
2282376,191100.0
2282377,131700.0
2282378,134000.0
2282379,120500.0
2282380,113900.0
2282385,240000.0
2282390,71000.0
2282391,107000.0
2282394,147667.936667
2282398,298000.0
2282399,145000.0
2282406,269500.0
2282408,165700.0
2282412,152400.0
2282413,55200.0
2282415,175434.4
2282416,73486.169752
2282417,142500.0
2282418,457000.0
2282422,78500.0
2282424,58400.0
2282426,82106.74
2282428,73486.169752
2282429,73486.169752
2282430,73486.169752
2282431,73486.169752
2282432,73486.169752
2282433,73486.169752
2282434,44421.1160714
2282435,73486.169752
2282436,73486.169752
2282437,73486.169752
2282438,44421.1160714
2282439,44421.1160714
2282440,73486.169752
2282441,73486.169752
2282442,45212.699881
2282443,45212.699881
2282444,73486.169752
2282445,73486.169752
2282446,73486.169752
2282447,73486.169752
2282448,44421.1160714
2282449,45212.699881
2282450,73486.169752
2282451,73486.169752
2282452,73486.169752
2282453,73486.169752
2282454,44421.1160714
2282455,44421.1160714
2282456,73486.169752
2282457,73486.169752
2282458,73486.169752
2282459,73486.169752
2282460,44421.1160714
2282461,44421.1160714
2282462,73486.169752
2282463,73486.169752
2282464,73486.169752
2282465,73486.169752
2282466,45212.699881
2282467,45212.699881
2282469,73486.169752
2282473,72100.0
2282474,86700.0
2282475,301500.0
2282481,107500.0
2282482,83500.0
2282483,132500.0
2282484,249800.0
2282487,101000.0
2282489,145500.0
2282498,233200.0
2282501,300000.0
2282506,200000.0
2282507,171500.0
2282508,70700.0
2282509,119101.666667
2282513,73500.0
2282518,174900.0
2282521,253500.0
2282523,227000.0
2282543,90700.0
2282544,199500.0
2282546,250000.0
2282547,174000.0
2282548,475100.0
2282549,263500.0
2282550,294000.0
2282551,214500.0
2282560,76728.4772083
2282563,292000.0
2282564,365000.0
2282568,145000.0
2282573,308500.0
2282574,154600.0
2282576,460000.0
2282581,97100.0
2282583,158421.442857
2282584,119000.0
2282585,329500.0
2282592,171900.0
2282619,92100.0
2282620,67700.0
2282621,149304.183
2282622,83500.0
2282624,130600.0
2282626,84640.0
2282627,170500.0
2282636,157000.0
2282637,64365.0
2282640,214000.0
2282643,281500.0
2282647,801000.0
2282648,296400.0
2282650,169000.0
2282651,194000.0
2282652,78837.703
2282655,275000.0
2282656,475000.0
2282658,116850.0
2282661,161250.0
2282662,337713.0
2282671,125500.0
2282676,349490.0
2282687,606150.0
2282705,95385.0
2282708,111800.0
2282710,173000.0
2282711,76000.0
2282712,839545.0
2282717,612000.0
2282722,196189.2
2282729,151200.0
2282736,111300.0
2282737,84900.0
2282738,245000.0
2282740,171880.0
2282745,226000.0
2282746,400000.0
2282752,130000.0
2282754,238500.0
2282755,72693.3333333
2282758,231300.0
2282759,122200.0
2282760,69667.996
2282763,178000.0
2282766,166000.0
2282768,257000.0
2282771,162800.0
2282777,101500.0
2282778,97950.0
2282779,100000.0
2282791,172900.0
2282792,299500.0
2282794,94508.4666667
2282802,133900.0
2282803,160500.0
2282812,116700.0
2282814,97814.102
2282820,115500.0
2282827,130000.0
2282829,64700.0
2282833,189700.0
2282834,140200.0
2282840,115900.0
2282841,201000.0
2282842,230500.0
2282843,120000.0
2282844,109300.0
2282845,155300.0
2282848,100500.0
2282850,148000.0
2282851,79090.0
2282852,77800.0
2282853,118500.0
2282854,57600.0
2282864,113200.0
2282865,113900.0
2282866,117500.0
2282867,112400.0
2282873,323000.0
2282882,94335.766
2282883,96600.0
2282886,141050.0
2282887,70964.2857143
2282888,55440.0
2282889,55440.0
2282895,94508.4666667
2282897,117600.0
2282898,306800.0
2282899,101500.0
2282911,134500.0
2282916,1319000.0
2282919,306900.0
2282923,131500.0
2282926,304200.0
2282938,122500.0
2282946,94700.0
2282947,102500.0
2282949,83800.0
2282950,129000.0
2282951,79000.0
2282957,103500.0
2282958,52800.0
2282963,85800.0
2282964,85500.0
2282972,315000.0
2282973,148400.0
2282975,133900.0
2282982,124176.009
2282984,144500.0
2282985,142500.0
2282986,153500.0
2282987,154500.0
2282989,111443.155
2282991,377000.0
2282994,129918.628
2282995,241000.0
2282998,444000.0
2283000,47000.0
2283002,186900.0
2283003,186900.0
2283005,94600.0
2283008,214500.0
2283010,104800.0
2283011,78900.0
2283013,273500.0
2283016,131000.0
2283017,75000.0
2283018,160000.0
2283023,513000.0
2283031,72050.0
2283032,151190.0
2283034,79100.0
2283039,115600.0
2283041,76500.0
2283043,204000.0
2283045,92600.0
2283048,162500.0
2283049,186000.0
2283050,116300.0
2283052,132600.0
2283054,111000.0
2283059,270500.0
2283066,138000.0
2283069,445000.0
2283076,90330.864
2283079,354916.666667
2283102,277400.0
2283105,915000.0
2283106,121000.0
2283107,132100.0
2283108,132400.0
2283109,132700.0
2283110,137200.0
2283116,111300.0
2283117,69500.0
2283121,153500.0
2283122,122500.0
2283127,143000.0
2283130,43776.284
2283133,167800.0
2283136,83100.0
2283150,304000.0
2283160,205400.0
2283162,150660.0
2283165,118700.0
2283166,147900.0
2283172,130700.0
2283183,58588.0
2283184,58588.0
2283185,58588.0
2283186,77674.4767778
2283187,77080.0
2283188,77674.4767778
2283190,98000.0
2283195,144300.0
2283223,286000.0
2283232,370050.0
2283237,85354.162
2283238,106500.0
2283239,191500.0
2283240,91919.708
2283241,143429.248
2283242,69900.0
2283243,108700.0
2283259,71608.367
2283275,97300.0
2283276,71534.737
2283282,113500.0
2283286,63900.0
2283287,47800.0
2283300,224500.0
2283303,79728.341
2283304,62887.425
2283306,272990.0
2283308,35851.039
2283309,120000.0
2283315,171190.0
2283316,83500.0
2283317,65398.54
2283326,129500.0
2283327,148500.0
2283329,185300.0
2283331,124400.0
2283340,74500.0
2283341,74500.0
2283364,286000.0
2283374,174800.0
2283375,95547.446
2283376,68649.2286556
2283377,68649.2286556
2283378,68649.2286556
2283379,68649.2286556
2283380,503000.0
2283381,62600.0
2283382,97700.0
2283385,127500.0
2283386,155276.68
2283387,178402.7
2283391,70600.0
2283392,82500.0
2283393,82500.0
2283394,599700.0
2283395,111003.65
2283398,104347.6
2283399,112500.0
2283400,108000.0
2283401,125500.0
2283402,88400.0
2283404,344000.0
2283406,117900.0
2283411,458058.4
2283413,96800.0
2283425,189200.0
2283431,200500.0
2283436,52498.396
2283447,62900.0
2283449,29197.08
2283451,29081.555
2283459,185000.0
2283464,115490.0
2283465,130500.0
2283472,120000.0
2283479,126500.0
2283482,71600.0
2283483,160490.0
2283487,62600.0
2283488,104700.0
2283489,258700.0
2283490,201500.0
2283493,133783.333333
2283494,67800.0
2283495,65381.165
2283496,73800.0
2283497,114000.0
2283498,130000.0
2283501,114000.0
2283502,73500.0
2283503,134131.427
2283504,57664.465
2283505,80500.0
2283507,120000.0
2283508,154500.0
2283510,153000.0
2283512,153000.0
2283513,67650.0
2283514,121350.0
2283516,159400.0
2283517,85300.0
2283518,82400.0
2283519,71500.0
2283522,77680.0
2283523,163320.679
2283525,235490.0
2283526,101000.0
2283532,179500.0
2283533,329900.0
2283535,89850.0
2283538,65115.0793651
2283539,92828.0
2283540,336500.0
2283541,365000.0
2283550,92899.1666667
2283551,101990.0
2283553,79820.0
2283566,133783.333333
2283570,122000.0
2283571,80860.0
2283574,130087.591
2283575,160000.0
2283577,66020.0
2283584,113452.748
2283598,589600.0
2283600,86100.0
2283601,127350.0
2283602,142500.0
2283605,125450.0
2283611,126300.0
2283614,212000.0
2283617,121100.0
2283620,132800.0
2283621,99800.0
2283623,108000.0
2283624,130800.0
2283625,68900.0
2283626,237500.0
2283627,130690.0
2283628,118500.0
2283629,172180.0
2283630,145000.0
2283631,157963.504
2283632,84800.0
2283633,81600.0
2283634,39000.0
2283635,56300.0
2283636,66021.894
2283637,72000.0
2283638,73497.0
2283640,250486.384
2283644,73451.825
2283645,170500.0
2283647,178500.0
2283652,150000.0
2283653,189000.0
2283654,159800.0
2283656,78247.592
2283667,119852.495
2283669,107300.0
2283677,176500.0
2283678,97878.35
2283679,219700.0
2283688,58100.0
2283689,100600.0
2283693,106000.0
2283697,196900.0
2283699,117125.0
2283701,99000.0
2283705,221200.0
2283706,73011.024
2283708,172800.0
2283723,141880.0
2283735,128527.674
2283739,158000.0
2283740,107532.004
2283745,160000.0
2283746,137000.0
2283749,194490.0
2283755,169600.0
2283759,132500.0
2283762,138500.0
2283766,97000.0
2283767,107950.0
2283768,137000.0
2283769,221000.0
2283770,81700.0
2283771,64116.9
2283774,162500.0
2283775,200200.0
2283776,84380.0
2283780,122500.0
2283781,95425.0
2283782,184500.0
2283785,211500.0
2283786,73220.0
2283787,192500.0
2283789,329490.0
2283792,136500.0
2283793,110000.0
2283798,250000.0
2283799,82545.0
2283801,69407.0
2283803,95400.0
2283806,141654.162
2283807,213000.0
2283809,86500.0
2283810,145450.0
2283811,68200.0
2283812,98700.0
2283813,95700.0
2283816,153500.0
2283818,102591.241
2283819,75000.0
2283820,176400.0
2283822,73790.0
2283826,223800.0
2283831,82848.546
2283832,395000.0
2283833,276300.0
2283835,89710.0
2283836,81760.0
2283838,81000.0
2283839,281000.0
2283840,105500.0
2283841,101230.0
2283844,107794.0
2283846,105992.0
2283847,90500.0
2283849,93900.0
2283850,185500.0
2283853,114400.0
2283854,56502.0
2283855,83285.766
2283856,129034.0
2283857,200000.0
2283860,61800.0
2283862,291700.0
2283863,322000.0
2283864,112600.0
2283866,142200.0
2283871,252000.0
2283873,267900.0
2283874,187100.0
2283875,132000.0
2283877,119400.0
2283878,140200.0
2283880,178500.0
2283881,241500.0
2283883,48700.0
2283884,92600.0
2283885,66767.0
2283886,51450.0
2283887,58400.0
2283889,43172.992
2283890,136000.0
2283891,222000.0
2283893,54441.604
2283894,163500.0
2283895,78400.0
2283904,74400.0
2283926,172500.0
2283932,92500.0
2283933,152500.0
2283936,128000.0
2283938,101800.0
2283939,270000.0
2283941,65381.165
2283945,77400.0
2283946,91900.0
2283947,82200.0
2283954,67800.0
2283957,408990.0
2283961,165490.0
2283962,69500.0
2283964,71500.0
2283966,77000.0
2283969,80500.0
2283983,99500.0
2283988,79100.0
2283989,79000.0
2283994,507500.0
2283995,280000.0
2284018,117000.0
2284020,88884.156
2284021,100500.0
2284023,87500.0
2284025,60500.0
2284026,45390.0
2284027,52400.0
2284028,99414.739
2284035,82480.0
2284036,121600.0
2284038,165200.0
2284041,69590.0
2284047,135000.0
2284049,40500.0
2284050,74200.0
2284056,85300.0
2284057,58343.839
2284058,78800.0
2284063,162800.0
2284069,72000.0
2284070,112500.0
2284076,142650.0
2284077,111500.0
2284078,151500.0
2284079,150090.0
2284080,244600.0
2284081,246000.0
2284082,238500.0
2284083,131499.9
2284091,598000.0
2284095,139100.0
2284097,112500.0
2284098,305500.0
2284102,146300.0
2284108,191800.0
2284109,70910.0
2284115,195000.0
2284117,557000.0
2284125,147500.0
2284129,433000.0
2284150,213200.0
2284152,86500.0
2284156,191400.0
2284161,596000.0
2284163,320000.0
2284167,166300.0
2284170,370000.0
2284171,170700.0
2284173,176200.0
2284175,280300.0
2284176,94300.0
2284179,71912.409
2284181,98000.0
2284182,91752.495
2284184,125000.0
2284185,87313.269
2284187,130500.0
2284190,76800.0
2284191,154500.0
2284192,385000.0
2284193,212400.0
2284194,157800.0
2284195,440500.0
2284196,156600.0
2284197,97800.0
2284198,129500.0
2284199,205600.0
2284201,62800.0
2284202,240900.0
2284203,170000.0
2284204,182000.0
2284205,183000.0
2284206,111600.0
2284207,126600.0
2284211,109800.0
2284212,219000.0
2284213,124100.0
2284215,287400.0
2284216,156000.0
2284217,130500.0
2284220,219000.0
2284227,451000.0
2284231,99832.019
2284242,152000.0
2284248,123500.0
2284249,112327.949
2284250,106400.0
2284254,1358500.0
2284255,106000.0
2284256,135500.0
2284257,132150.0
2284259,130500.0
2284267,159800.0
2284275,190000.0
2284281,245990.0
2284282,67800.0
2284284,158621.176
2284285,156050.0
2284286,441500.0
2284288,69800.0
2284293,137000.0
2284306,51600.0
2284307,136845.4
2284317,113560.0
2284330,207000.0
2284334,356500.0
2284335,281500.0
2284338,718735.9
2284339,79000.0
2284340,636500.0
2284345,222200.0
2284346,207800.0
2284364,111680.568
2284366,354916.666667
2284376,166400.0
2284408,75821.9226
2284410,175000.0
2284415,105700.0
2284416,71557.937931
2284419,246900.0
2284420,282500.0
2284447,102466.596
2284448,127800.0
2284459,129800.0
2284463,254480.0
2284464,159800.0
2284466,140900.0
2284482,266300.0
2284483,315500.0
2284491,212900.0
2284507,467000.0
2284511,246000.0
2284517,87900.0
2284519,121796.0
2284530,383900.0
2284550,148900.0
2284560,181433.714286
2284565,385000.0
2284569,315900.0
2284570,152665.02
2284581,195000.0
2284583,292300.0
2284586,160065.431
2284588,155500.0
2284591,157227.782
2284595,471500.0
2284602,74433.514
2284603,434000.0
2284604,108600.0
2284605,469000.0
2284609,203400.0
2284630,144500.0
2284631,244000.0
2284639,431000.0
2284640,446000.0
2284642,134800.0
2284646,343200.0
2284648,136500.0
2284649,187000.0
2284650,156800.0
2284651,99454.162
2284652,103547.445
2284654,149986.384
2284655,119150.0
2284656,251000.0
2284658,148500.0
2284659,106200.0
2284660,572000.0
2284698,154700.0
2284699,144200.0
2284701,82700.0
2284702,298235.0
2284704,312000.0
2284706,99850.0
2284713,390000.0
